event_id,session_id,user_id,event_type,event_seq,timestamp,car_type,area,product_id,rental_days,price,device
evt_003030,sess_0658,user_0109,view,4,2025-06-05T04:32:15,hatchback,katsuura,prod_015,,,mobile
evt_003031,sess_0658,user_0109,view,5,2025-06-05T04:32:56,hatchback,katsuura,prod_015,,,mobile
evt_003032,sess_0658,user_0109,view,6,2025-06-05T04:36:23,hatchback,kashiwa,prod_013,,,mobile
evt_003033,sess_0659,user_0678,view,1,2025-06-17T13:54:00,minivan,narita,prod_009,,,mobile
evt_003034,sess_0659,user_0678,view,2,2025-06-17T13:55:19,minivan,funabashi,prod_007,,,mobile
evt_003035,sess_0659,user_0678,view,3,2025-06-17T13:57:48,minivan,katsuura,prod_010,,,mobile
evt_003036,sess_0659,user_0678,view,4,2025-06-17T14:00:26,SUV,narita,prod_004,,,mobile
evt_003037,sess_0659,user_0678,view,5,2025-06-17T14:01:52,minivan,funabashi,prod_007,,,mobile
evt_003038,sess_0659,user_0678,purchase,6,2025-06-17T14:03:33,minivan,narita,prod_009,5,63933,mobile
evt_003039,sess_0660,user_0390,view,1,2025-06-08T21:36:00,hatchback,funabashi,prod_012,,,mobile
evt_003040,sess_0660,user_0390,view,2,2025-06-08T21:38:29,SUV,narita,prod_004,,,mobile
evt_003041,sess_0660,user_0390,view,3,2025-06-08T21:40:29,hatchback,katsuura,prod_015,,,mobile
evt_003042,sess_0660,user_0390,view,4,2025-06-08T21:44:26,minivan,narita,prod_009,,,mobile
evt_003043,sess_0660,user_0390,purchase,5,2025-06-08T21:45:54,hatchback,funabashi,prod_012,3,17798,mobile
evt_003044,sess_0661,user_0091,view,1,2025-06-26T18:41:00,SUV,narita,prod_004,,,desktop
evt_003045,sess_0661,user_0091,view,2,2025-06-26T18:42:50,SUV,katsuura,prod_005,,,desktop
evt_003046,sess_0661,user_0091,view,3,2025-06-26T18:45:38,hatchback,katsuura,prod_015,,,desktop
evt_003047,sess_0661,user_0091,view,4,2025-06-26T18:48:49,minivan,chiba,prod_006,,,desktop
evt_003048,sess_0661,user_0091,view,5,2025-06-26T18:51:52,SUV,kashiwa,prod_003,,,desktop
evt_003049,sess_0661,user_0091,view,6,2025-06-26T18:53:59,minivan,chiba,prod_006,,,desktop
evt_003050,sess_0661,user_0091,purchase,7,2025-06-26T18:56:55,minivan,chiba,prod_006,3,35981,desktop
evt_003051,sess_0662,user_0440,view,1,2025-06-27T18:30:00,hatchback,katsuura,prod_015,,,mobile
evt_003052,sess_0662,user_0440,view,2,2025-06-27T18:32:04,SUV,narita,prod_004,,,mobile
evt_003053,sess_0662,user_0440,view,3,2025-06-27T18:32:24,minivan,narita,prod_009,,,mobile
evt_003054,sess_0662,user_0440,view,4,2025-06-27T18:36:06,hatchback,funabashi,prod_012,,,mobile
evt_003055,sess_0662,user_0440,purchase,5,2025-06-27T18:38:08,SUV,narita,prod_004,4,42070,mobile
evt_003056,sess_0663,user_0141,view,1,2025-06-15T00:34:00,SUV,katsuura,prod_005,,,desktop
evt_003057,sess_0663,user_0141,view,2,2025-06-15T00:34:48,hatchback,narita,prod_014,,,desktop
evt_003058,sess_0663,user_0141,purchase,3,2025-06-15T00:38:13,hatchback,narita,prod_014,5,33891,desktop
evt_003059,sess_0664,user_0168,view,1,2025-06-12T22:59:00,SUV,kashiwa,prod_003,,,desktop
evt_003060,sess_0664,user_0168,view,2,2025-06-12T23:01:02,SUV,katsuura,prod_005,,,desktop
evt_003061,sess_0665,user_0369,view,1,2025-06-13T19:50:00,SUV,kashiwa,prod_003,,,desktop
evt_003062,sess_0665,user_0369,view,2,2025-06-13T19:52:02,hatchback,kashiwa,prod_013,,,desktop
evt_003063,sess_0665,user_0369,view,3,2025-06-13T19:55:31,minivan,katsuura,prod_010,,,desktop
evt_003064,sess_0665,user_0369,view,4,2025-06-13T19:59:02,SUV,kashiwa,prod_003,,,desktop
evt_003065,sess_0665,user_0369,purchase,5,2025-06-13T20:02:21,minivan,katsuura,prod_010,4,48259,desktop
evt_003066,sess_0666,user_0560,view,1,2025-06-11T16:22:00,hatchback,narita,prod_014,,,mobile
evt_003067,sess_0666,user_0560,view,2,2025-06-11T16:24:00,minivan,katsuura,prod_010,,,mobile
evt_003068,sess_0666,user_0560,purchase,3,2025-06-11T16:26:39,hatchback,narita,prod_014,4,28182,mobile
evt_003069,sess_0667,user_0596,view,1,2025-06-15T15:29:00,hatchback,chiba,prod_011,,,mobile
evt_003070,sess_0667,user_0596,view,2,2025-06-15T15:29:51,hatchback,narita,prod_014,,,mobile
evt_003071,sess_0667,user_0596,view,3,2025-06-15T15:33:04,SUV,narita,prod_004,,,mobile
evt_003072,sess_0667,user_0596,view,4,2025-06-15T15:36:43,minivan,funabashi,prod_007,,,mobile
evt_003073,sess_0668,user_0046,view,1,2025-06-20T13:06:00,minivan,kashiwa,prod_008,,,mobile
evt_003074,sess_0668,user_0046,view,2,2025-06-20T13:09:21,hatchback,chiba,prod_011,,,mobile
evt_003075,sess_0668,user_0046,view,3,2025-06-20T13:12:09,SUV,kashiwa,prod_003,,,mobile
evt_003076,sess_0668,user_0046,purchase,4,2025-06-20T13:12:43,minivan,kashiwa,prod_008,1,11533,mobile
evt_003077,sess_0669,user_0587,view,1,2025-06-29T06:59:00,minivan,kashiwa,prod_008,,,mobile
evt_003078,sess_0669,user_0587,view,2,2025-06-29T06:59:32,minivan,kashiwa,prod_008,,,mobile
evt_003079,sess_0669,user_0587,view,3,2025-06-29T07:00:33,SUV,katsuura,prod_005,,,mobile
evt_003080,sess_0669,user_0587,view,4,2025-06-29T07:02:12,minivan,katsuura,prod_010,,,mobile
evt_003081,sess_0669,user_0587,view,5,2025-06-29T07:04:37,hatchback,funabashi,prod_012,,,mobile
evt_003082,sess_0669,user_0587,view,6,2025-06-29T07:05:04,minivan,katsuura,prod_010,,,mobile
evt_003083,sess_0670,user_0227,view,1,2025-06-30T04:59:00,SUV,funabashi,prod_002,,,mobile
evt_003084,sess_0670,user_0227,view,2,2025-06-30T05:02:19,SUV,chiba,prod_001,,,mobile
evt_003085,sess_0670,user_0227,view,3,2025-06-30T05:05:20,SUV,kashiwa,prod_003,,,mobile
evt_003086,sess_0671,user_0010,view,1,2025-07-01T06:13:00,SUV,kashiwa,prod_003,,,desktop
evt_003087,sess_0671,user_0010,view,2,2025-07-01T06:16:35,SUV,chiba,prod_001,,,desktop
evt_003088,sess_0671,user_0010,view,3,2025-07-01T06:17:02,SUV,funabashi,prod_002,,,desktop
evt_003089,sess_0671,user_0010,view,4,2025-07-01T06:20:23,hatchback,chiba,prod_011,,,desktop
evt_003090,sess_0671,user_0010,view,5,2025-07-01T06:24:21,minivan,katsuura,prod_010,,,desktop
evt_003091,sess_0672,user_0655,view,1,2025-06-07T04:38:00,minivan,chiba,prod_006,,,mobile
evt_003092,sess_0672,user_0655,view,2,2025-06-07T04:40:47,hatchback,katsuura,prod_015,,,mobile
evt_003093,sess_0672,user_0655,view,3,2025-06-07T04:43:00,hatchback,katsuura,prod_015,,,mobile
evt_003094,sess_0672,user_0655,view,4,2025-06-07T04:46:45,minivan,chiba,prod_006,,,mobile
evt_003095,sess_0672,user_0655,view,5,2025-06-07T04:50:08,minivan,funabashi,prod_007,,,mobile
evt_003096,sess_0672,user_0655,view,6,2025-06-07T04:51:10,hatchback,kashiwa,prod_013,,,mobile
evt_003097,sess_0673,user_0169,view,1,2025-06-03T13:31:00,minivan,funabashi,prod_007,,,mobile
evt_003098,sess_0673,user_0169,view,2,2025-06-03T13:34:49,hatchback,funabashi,prod_012,,,mobile
evt_003099,sess_0673,user_0169,view,3,2025-06-03T13:36:16,hatchback,chiba,prod_011,,,mobile
evt_003100,sess_0673,user_0169,view,4,2025-06-03T13:37:08,SUV,kashiwa,prod_003,,,mobile
evt_003101,sess_0673,user_0169,view,5,2025-06-03T13:40:40,SUV,funabashi,prod_002,,,mobile
evt_003102,sess_0673,user_0169,view,6,2025-06-03T13:42:04,SUV,narita,prod_004,,,mobile
evt_003103,sess_0673,user_0169,purchase,7,2025-06-03T13:43:32,SUV,funabashi,prod_002,2,17925,mobile
evt_003104,sess_0674,user_0377,view,1,2025-06-14T08:48:00,hatchback,narita,prod_014,,,mobile
evt_003105,sess_0674,user_0377,view,2,2025-06-14T08:51:28,hatchback,kashiwa,prod_013,,,mobile
evt_003106,sess_0674,user_0377,view,3,2025-06-14T08:54:26,hatchback,katsuura,prod_015,,,mobile
evt_003107,sess_0674,user_0377,view,4,2025-06-14T08:56:41,minivan,katsuura,prod_010,,,mobile
evt_003108,sess_0674,user_0377,view,5,2025-06-14T09:00:16,SUV,narita,prod_004,,,mobile
evt_003109,sess_0675,user_0171,view,1,2025-06-04T03:23:00,hatchback,chiba,prod_011,,,mobile
evt_003110,sess_0675,user_0171,view,2,2025-06-04T03:26:40,minivan,funabashi,prod_007,,,mobile
evt_003111,sess_0675,user_0171,view,3,2025-06-04T03:27:10,minivan,narita,prod_009,,,mobile
evt_003112,sess_0675,user_0171,view,4,2025-06-04T03:28:19,SUV,narita,prod_004,,,mobile
evt_003113,sess_0675,user_0171,view,5,2025-06-04T03:32:01,hatchback,funabashi,prod_012,,,mobile
evt_003114,sess_0675,user_0171,view,6,2025-06-04T03:34:40,minivan,chiba,prod_006,,,mobile
evt_003115,sess_0676,user_0339,view,1,2025-06-21T10:11:00,minivan,funabashi,prod_007,,,desktop
evt_003116,sess_0676,user_0339,view,2,2025-06-21T10:11:37,hatchback,funabashi,prod_012,,,desktop
evt_003117,sess_0676,user_0339,view,3,2025-06-21T10:12:41,SUV,chiba,prod_001,,,desktop
evt_003118,sess_0676,user_0339,view,4,2025-06-21T10:15:52,hatchback,chiba,prod_011,,,desktop
evt_003119,sess_0676,user_0339,view,5,2025-06-21T10:18:01,SUV,kashiwa,prod_003,,,desktop
evt_003120,sess_0676,user_0339,purchase,6,2025-06-21T10:21:50,SUV,chiba,prod_001,1,9364,desktop
evt_003121,sess_0677,user_0223,view,1,2025-06-08T01:39:00,minivan,katsuura,prod_010,,,mobile
evt_003122,sess_0677,user_0223,view,2,2025-06-08T01:41:31,hatchback,katsuura,prod_015,,,mobile
evt_003123,sess_0677,user_0223,purchase,3,2025-06-08T01:44:59,hatchback,katsuura,prod_015,4,27675,mobile
evt_003124,sess_0678,user_0541,view,1,2025-06-06T03:18:00,minivan,funabashi,prod_007,,,mobile
evt_003125,sess_0678,user_0541,view,2,2025-06-06T03:18:55,minivan,funabashi,prod_007,,,mobile
evt_003126,sess_0678,user_0541,view,3,2025-06-06T03:22:42,SUV,narita,prod_004,,,mobile
evt_003127,sess_0678,user_0541,view,4,2025-06-06T03:25:35,minivan,katsuura,prod_010,,,mobile
evt_003128,sess_0678,user_0541,view,5,2025-06-06T03:28:56,minivan,funabashi,prod_007,,,mobile
evt_003129,sess_0679,user_0665,view,1,2025-06-19T05:03:00,hatchback,chiba,prod_011,,,mobile
evt_003130,sess_0679,user_0665,view,2,2025-06-19T05:05:45,SUV,chiba,prod_001,,,mobile
evt_003131,sess_0680,user_0592,view,1,2025-06-18T22:32:00,minivan,funabashi,prod_007,,,mobile
evt_003132,sess_0680,user_0592,view,2,2025-06-18T22:32:31,hatchback,kashiwa,prod_013,,,mobile
evt_003133,sess_0680,user_0592,view,3,2025-06-18T22:35:32,minivan,katsuura,prod_010,,,mobile
evt_003134,sess_0680,user_0592,view,4,2025-06-18T22:39:17,minivan,narita,prod_009,,,mobile
evt_003135,sess_0680,user_0592,view,5,2025-06-18T22:40:08,SUV,chiba,prod_001,,,mobile
evt_003136,sess_0680,user_0592,view,6,2025-06-18T22:41:43,SUV,funabashi,prod_002,,,mobile
evt_003137,sess_0680,user_0592,purchase,7,2025-06-18T22:42:26,SUV,funabashi,prod_002,1,9297,mobile
evt_003138,sess_0681,user_0327,view,1,2025-06-10T05:58:00,SUV,kashiwa,prod_003,,,mobile
evt_003139,sess_0681,user_0327,view,2,2025-06-10T06:00:50,SUV,narita,prod_004,,,mobile
evt_003140,sess_0681,user_0327,view,3,2025-06-10T06:01:35,SUV,funabashi,prod_002,,,mobile
evt_003141,sess_0682,user_0469,view,1,2025-06-16T10:59:00,SUV,narita,prod_004,,,desktop
evt_003142,sess_0682,user_0469,view,2,2025-06-16T11:01:11,minivan,katsuura,prod_010,,,desktop
evt_003143,sess_0682,user_0469,purchase,3,2025-06-16T11:03:10,SUV,narita,prod_004,1,10178,desktop
evt_003144,sess_0683,user_0380,view,1,2025-06-19T12:37:00,hatchback,katsuura,prod_015,,,mobile
evt_003145,sess_0683,user_0380,view,2,2025-06-19T12:39:51,minivan,narita,prod_009,,,mobile
evt_003146,sess_0683,user_0380,purchase,3,2025-06-19T12:40:21,hatchback,katsuura,prod_015,4,26814,mobile
evt_003147,sess_0684,user_0441,view,1,2025-06-25T09:40:00,SUV,funabashi,prod_002,,,mobile
evt_003148,sess_0684,user_0441,view,2,2025-06-25T09:42:42,minivan,kashiwa,prod_008,,,mobile
evt_003149,sess_0684,user_0441,purchase,3,2025-06-25T09:43:32,minivan,kashiwa,prod_008,3,33752,mobile
evt_003150,sess_0685,user_0630,view,1,2025-06-12T03:35:00,SUV,katsuura,prod_005,,,mobile
evt_003151,sess_0685,user_0630,view,2,2025-06-12T03:35:53,minivan,narita,prod_009,,,mobile
evt_003152,sess_0685,user_0630,view,3,2025-06-12T03:37:44,minivan,katsuura,prod_010,,,mobile
evt_003153,sess_0685,user_0630,view,4,2025-06-12T03:40:17,minivan,narita,prod_009,,,mobile
evt_003154,sess_0685,user_0630,view,5,2025-06-12T03:41:24,minivan,funabashi,prod_007,,,mobile
evt_003155,sess_0685,user_0630,view,6,2025-06-12T03:42:04,minivan,chiba,prod_006,,,mobile
evt_003156,sess_0685,user_0630,purchase,7,2025-06-12T03:44:50,minivan,narita,prod_009,1,12107,mobile
evt_003157,sess_0686,user_0344,view,1,2025-06-04T18:30:00,SUV,narita,prod_004,,,mobile
evt_003158,sess_0686,user_0344,view,2,2025-06-04T18:33:53,minivan,chiba,prod_006,,,mobile
evt_003159,sess_0686,user_0344,view,3,2025-06-04T18:34:36,minivan,kashiwa,prod_008,,,mobile
evt_003160,sess_0686,user_0344,purchase,4,2025-06-04T18:35:31,SUV,narita,prod_004,2,21218,mobile
evt_003161,sess_0687,user_0343,view,1,2025-06-26T13:37:00,minivan,funabashi,prod_007,,,mobile
evt_003162,sess_0687,user_0343,view,2,2025-06-26T13:39:24,hatchback,chiba,prod_011,,,mobile
evt_003163,sess_0688,user_0130,view,1,2025-06-11T08:48:00,hatchback,narita,prod_014,,,mobile
evt_003164,sess_0688,user_0130,view,2,2025-06-11T08:50:04,SUV,chiba,prod_001,,,mobile
evt_003165,sess_0688,user_0130,view,3,2025-06-11T08:51:07,SUV,chiba,prod_001,,,mobile
evt_003166,sess_0688,user_0130,view,4,2025-06-11T08:55:03,hatchback,katsuura,prod_015,,,mobile
evt_003167,sess_0688,user_0130,view,5,2025-06-11T08:57:31,SUV,kashiwa,prod_003,,,mobile
evt_003168,sess_0689,user_0287,view,1,2025-06-20T11:24:00,SUV,katsuura,prod_005,,,mobile
evt_003169,sess_0689,user_0287,view,2,2025-06-20T11:26:38,hatchback,narita,prod_014,,,mobile
evt_003170,sess_0689,user_0287,view,3,2025-06-20T11:28:33,SUV,chiba,prod_001,,,mobile
evt_003171,sess_0689,user_0287,purchase,4,2025-06-20T11:32:14,hatchback,narita,prod_014,4,28313,mobile
evt_003172,sess_0690,user_0094,view,1,2025-06-05T01:19:00,hatchback,chiba,prod_011,,,mobile
evt_003173,sess_0690,user_0094,view,2,2025-06-05T01:20:52,SUV,narita,prod_004,,,mobile
evt_003174,sess_0690,user_0094,view,3,2025-06-05T01:24:35,SUV,narita,prod_004,,,mobile
evt_003175,sess_0690,user_0094,view,4,2025-06-05T01:25:29,SUV,chiba,prod_001,,,mobile
evt_003176,sess_0690,user_0094,view,5,2025-06-05T01:26:07,hatchback,kashiwa,prod_013,,,mobile
evt_003177,sess_0690,user_0094,purchase,6,2025-06-05T01:29:21,hatchback,kashiwa,prod_013,1,6331,mobile
evt_003178,sess_0691,user_0670,view,1,2025-06-20T04:19:00,minivan,kashiwa,prod_008,,,mobile
evt_003179,sess_0691,user_0670,view,2,2025-06-20T04:22:59,minivan,chiba,prod_006,,,mobile
evt_003180,sess_0691,user_0670,view,3,2025-06-20T04:24:24,SUV,kashiwa,prod_003,,,mobile
evt_003181,sess_0691,user_0670,view,4,2025-06-20T04:25:13,minivan,narita,prod_009,,,mobile
evt_003182,sess_0691,user_0670,view,5,2025-06-20T04:28:12,hatchback,kashiwa,prod_013,,,mobile
evt_003183,sess_0692,user_0208,view,1,2025-06-29T04:07:00,SUV,narita,prod_004,,,desktop
evt_003184,sess_0692,user_0208,view,2,2025-06-29T04:07:37,minivan,chiba,prod_006,,,desktop
evt_003185,sess_0692,user_0208,view,3,2025-06-29T04:11:17,hatchback,chiba,prod_011,,,desktop
evt_003186,sess_0692,user_0208,view,4,2025-06-29T04:12:42,minivan,katsuura,prod_010,,,desktop
evt_003187,sess_0692,user_0208,view,5,2025-06-29T04:14:03,SUV,katsuura,prod_005,,,desktop
evt_003188,sess_0692,user_0208,view,6,2025-06-29T04:16:10,minivan,funabashi,prod_007,,,desktop
evt_003189,sess_0693,user_0446,view,1,2025-06-15T04:39:00,hatchback,funabashi,prod_012,,,mobile
evt_003190,sess_0693,user_0446,view,2,2025-06-15T04:40:18,minivan,katsuura,prod_010,,,mobile
evt_003191,sess_0693,user_0446,view,3,2025-06-15T04:43:19,hatchback,funabashi,prod_012,,,mobile
evt_003192,sess_0693,user_0446,view,4,2025-06-15T04:44:14,minivan,funabashi,prod_007,,,mobile
evt_003193,sess_0693,user_0446,view,5,2025-06-15T04:44:47,minivan,funabashi,prod_007,,,mobile
evt_003194,sess_0693,user_0446,view,6,2025-06-15T04:46:17,hatchback,funabashi,prod_012,,,mobile
evt_003195,sess_0694,user_0361,view,1,2025-06-06T06:01:00,SUV,narita,prod_004,,,mobile
evt_003196,sess_0694,user_0361,view,2,2025-06-06T06:02:39,hatchback,narita,prod_014,,,mobile
evt_003197,sess_0694,user_0361,view,3,2025-06-06T06:05:32,SUV,chiba,prod_001,,,mobile
evt_003198,sess_0694,user_0361,view,4,2025-06-06T06:06:13,hatchback,kashiwa,prod_013,,,mobile
evt_003199,sess_0695,user_0098,view,1,2025-06-19T20:35:00,hatchback,funabashi,prod_012,,,mobile
evt_003200,sess_0695,user_0098,view,2,2025-06-19T20:36:19,SUV,katsuura,prod_005,,,mobile
evt_003201,sess_0696,user_0086,view,1,2025-06-01T20:33:00,SUV,kashiwa,prod_003,,,desktop
evt_003202,sess_0696,user_0086,view,2,2025-06-01T20:36:47,minivan,chiba,prod_006,,,desktop
evt_003203,sess_0696,user_0086,purchase,3,2025-06-01T20:38:28,SUV,kashiwa,prod_003,3,26392,desktop
evt_003204,sess_0697,user_0356,view,1,2025-06-05T22:06:00,hatchback,narita,prod_014,,,desktop
evt_003205,sess_0697,user_0356,view,2,2025-06-05T22:09:56,SUV,narita,prod_004,,,desktop
evt_003206,sess_0697,user_0356,view,3,2025-06-05T22:10:28,hatchback,narita,prod_014,,,desktop
evt_003207,sess_0697,user_0356,view,4,2025-06-05T22:13:19,minivan,narita,prod_009,,,desktop
evt_003208,sess_0697,user_0356,view,5,2025-06-05T22:14:38,minivan,katsuura,prod_010,,,desktop
evt_003209,sess_0697,user_0356,purchase,6,2025-06-05T22:15:10,hatchback,narita,prod_014,5,33803,desktop
evt_003210,sess_0698,user_0312,view,1,2025-06-29T05:00:00,hatchback,narita,prod_014,,,desktop
evt_003211,sess_0698,user_0312,view,2,2025-06-29T05:00:36,SUV,kashiwa,prod_003,,,desktop
evt_003212,sess_0698,user_0312,view,3,2025-06-29T05:03:33,hatchback,katsuura,prod_015,,,desktop
evt_003213,sess_0698,user_0312,view,4,2025-06-29T05:06:40,minivan,narita,prod_009,,,desktop
evt_003214,sess_0698,user_0312,view,5,2025-06-29T05:07:44,hatchback,kashiwa,prod_013,,,desktop
evt_003215,sess_0698,user_0312,view,6,2025-06-29T05:11:18,hatchback,katsuura,prod_015,,,desktop
evt_003216,sess_0698,user_0312,purchase,7,2025-06-29T05:14:33,hatchback,narita,prod_014,3,18674,desktop
evt_003217,sess_0699,user_0061,view,1,2025-06-26T06:10:00,minivan,kashiwa,prod_008,,,mobile
evt_003218,sess_0699,user_0061,view,2,2025-06-26T06:11:27,SUV,narita,prod_004,,,mobile
evt_003219,sess_0700,user_0513,view,1,2025-06-11T14:47:00,SUV,funabashi,prod_002,,,mobile
evt_003220,sess_0700,user_0513,view,2,2025-06-11T14:49:17,minivan,katsuura,prod_010,,,mobile
evt_003221,sess_0700,user_0513,view,3,2025-06-11T14:50:17,SUV,chiba,prod_001,,,mobile
evt_003222,sess_0700,user_0513,view,4,2025-06-11T14:51:18,hatchback,katsuura,prod_015,,,mobile
evt_003223,sess_0700,user_0513,purchase,5,2025-06-11T14:51:56,hatchback,katsuura,prod_015,3,18324,mobile
evt_003224,sess_0701,user_0401,view,1,2025-06-15T09:06:00,minivan,chiba,prod_006,,,mobile
evt_003225,sess_0701,user_0401,view,2,2025-06-15T09:06:23,hatchback,chiba,prod_011,,,mobile
evt_003226,sess_0701,user_0401,view,3,2025-06-15T09:06:53,minivan,katsuura,prod_010,,,mobile
evt_003227,sess_0702,user_0365,view,1,2025-06-19T05:48:00,minivan,narita,prod_009,,,mobile
evt_003228,sess_0702,user_0365,view,2,2025-06-19T05:50:57,hatchback,funabashi,prod_012,,,mobile
evt_003229,sess_0702,user_0365,view,3,2025-06-19T05:54:10,SUV,katsuura,prod_005,,,mobile
evt_003230,sess_0702,user_0365,view,4,2025-06-19T05:56:26,SUV,narita,prod_004,,,mobile
evt_003231,sess_0702,user_0365,view,5,2025-06-19T05:59:10,minivan,katsuura,prod_010,,,mobile
evt_003232,sess_0702,user_0365,purchase,6,2025-06-19T06:01:25,SUV,katsuura,prod_005,2,18440,mobile
evt_003233,sess_0703,user_0608,view,1,2025-06-22T04:47:00,minivan,kashiwa,prod_008,,,desktop
evt_003234,sess_0703,user_0608,view,2,2025-06-22T04:47:39,SUV,katsuura,prod_005,,,desktop
evt_003235,sess_0703,user_0608,view,3,2025-06-22T04:48:05,minivan,chiba,prod_006,,,desktop
evt_003236,sess_0703,user_0608,purchase,4,2025-06-22T04:50:18,minivan,chiba,prod_006,4,43289,desktop
evt_003237,sess_0704,user_0564,view,1,2025-06-07T00:58:00,minivan,katsuura,prod_010,,,mobile
evt_003238,sess_0704,user_0564,view,2,2025-06-07T01:01:25,SUV,funabashi,prod_002,,,mobile
evt_003239,sess_0704,user_0564,view,3,2025-06-07T01:02:09,minivan,narita,prod_009,,,mobile
evt_003240,sess_0704,user_0564,view,4,2025-06-07T01:04:37,minivan,kashiwa,prod_008,,,mobile
evt_003241,sess_0704,user_0564,view,5,2025-06-07T01:06:22,minivan,chiba,prod_006,,,mobile
evt_003242,sess_0704,user_0564,view,6,2025-06-07T01:09:12,hatchback,kashiwa,prod_013,,,mobile
evt_003243,sess_0705,user_0482,view,1,2025-06-11T04:52:00,SUV,katsuura,prod_005,,,mobile
evt_003244,sess_0705,user_0482,view,2,2025-06-11T04:54:55,hatchback,kashiwa,prod_013,,,mobile
evt_003245,sess_0705,user_0482,view,3,2025-06-11T04:57:43,minivan,chiba,prod_006,,,mobile
evt_003246,sess_0705,user_0482,view,4,2025-06-11T05:00:13,SUV,katsuura,prod_005,,,mobile
evt_003247,sess_0705,user_0482,view,5,2025-06-11T05:01:52,hatchback,narita,prod_014,,,mobile
evt_003248,sess_0705,user_0482,view,6,2025-06-11T05:04:23,SUV,narita,prod_004,,,mobile
evt_003249,sess_0705,user_0482,purchase,7,2025-06-11T05:06:45,SUV,katsuura,prod_005,4,39397,mobile
evt_003250,sess_0706,user_0550,view,1,2025-06-07T08:49:00,hatchback,katsuura,prod_015,,,mobile
evt_003251,sess_0706,user_0550,view,2,2025-06-07T08:52:31,SUV,funabashi,prod_002,,,mobile
evt_003252,sess_0706,user_0550,view,3,2025-06-07T08:54:23,minivan,narita,prod_009,,,mobile
evt_003253,sess_0706,user_0550,purchase,4,2025-06-07T08:57:42,hatchback,katsuura,prod_015,4,23989,mobile
evt_003254,sess_0707,user_0037,view,1,2025-06-06T01:45:00,SUV,narita,prod_004,,,mobile
